Datei;Variable;Mittelwert;Median;Standardabweichung;Minimalwert;Maximalwert;RMS;Anzahl_Werte
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Yaw;30.519220987848698;30.518999099731445;0.025712103559959325;30.48299789428711;30.55499839782715;30.519231818927125;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].YawDem;30.0;30.0;0.0;30.0;30.0;30.0;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;195.6462802882831;127.87953186033741;877.5583061937712;-1079.9864501953248;1589.6628824869792;899.102912774907;20000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;1014.6620902316412;1011.8472824096677;181.63657897677297;565.2459259033209;1420.5062332153323;1030.7914455289338;20000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;50.253987668483205;50.36702138158161;3.1735627953961774;37.80705789078638;60.883118279023215;50.35409394875837;20000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.006697290206;179.80523999532124;103.99819321953646;0.00550079345703125;359.9739990234375;207.88947847896466;20000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_7.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_7.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_7.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_8.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-4.1626807266709305;-4.114043426129188;1.2441736345823264;-6.122405529022208;-2.254421025514616;4.344637944085493;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;1.4469783733199015;1.4629354749715846;0.9190542584054747;-0.13751255312274777;3.03141825646164;1.7141782704108535;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;783.0118712533468;783.0018332433733;0.21580123826983624;782.2955601363414;783.7054065312132;783.0119009911932;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;4.050242193679355;4.050202150678922;0.014833326293508425;4.0049638524651545;4.096780039370064;4.050269355861346;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Yaw;-29.825935378812492;-29.825998306274414;0.0007437854267715096;-29.825998306274414;-29.816999435424805;29.825935388086585;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].YawDem;-30.0;-30.0;0.0;-30.0;-30.0;30.0;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;227.4230323660533;258.3509674072404;902.8117049402232;-1169.9752197265625;1581.4178975423188;931.0156874229583;20000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;1015.1287114240328;934.2015660603853;344.56498920778506;420.99824523925525;1884.2878926595054;1072.0127483128074;20000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;24.372026301565477;24.48368482022952;3.659539998725763;11.43960046734439;35.57685072220808;24.645240900556704;20000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.26490007863856;180.4322373072323;104.0723708429473;0.012997945148526924;359.99200439453307;208.15016832381733;20000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_8.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_8.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_8.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_9.mat;Data[0].Time;3.9998;3.9998;2.3094010738717516;0.0;7.9996;4.618628948075392;20000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Tower[0].FA;-5.941841763800811;-5.875720119764736;1.1176076381181819;-7.731411930053484;-4.167142868041992;6.046034268744069;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Tower[0].SS;0.12007764033656801;0.13490876843854335;0.881141496778505;-1.4040753878653036;1.6255873018695386;0.8892856554863922;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].RotorSpeed;783.0118134146769;783.0022527465308;0.1935088459948721;782.4120860102535;783.7228753528767;783.0118373259847;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].PitotVelocity;4.013182784627172;4.013652948422298;0.01561393396088624;3.956484902650119;4.062656525642643;4.0132131587746045;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1;0.3993149995803833;0.3993149995803833;0.0;0.3993149995803833;0.3993149995803833;0.3993149995803833;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade1Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2;0.3991750180721283;0.3991750180721283;0.0;0.3991750180721283;0.3991750180721283;0.39917501807212835;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade2Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3;0.39368000626564026;0.39368000626564026;0.0;0.39368000626564026;0.39368000626564026;0.3936800062656403;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Pitch[0].Blade3Dem;0.4000000059604645;0.4000000059604645;0.0;0.4000000059604645;0.4000000059604645;0.40000000596046453;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Yaw;0.2802194605230965;0.2789999842643738;0.006712227536144324;0.26999998092651367;0.2879999876022339;0.28029983955463156;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].YawDem;0.0;0.0;0.0;0.0;0.0;0.0;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].PitotDirection;0.006195068359375;0.006195068359375;0.0;0.006195068359375;0.006195068359375;0.006195068359375;2000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Yawing;186.79684399709706;182.55064392092012;895.0861072239662;-1171.2747192382856;1576.0668792724607;914.3698377968453;20000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Nodding;914.662170950063;928.9349263509155;210.291375380707;268.34682846069313;1381.9815266927083;938.5250926462179;20000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Hub[0].Torque;105.0910017347602;105.05669220265793;4.250550585589188;92.8587046494858;131.698529437418;105.1769262999068;20000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].Azimuth;180.37749941486132;180.77348899841127;103.8220385534227;0.01675283908843994;359.9964933395422;208.12269934955842;20000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Rel;100.0;100.0;0.0;100.0;100.0;100.0;1000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].PowerReference[0].Abs;46.0;46.0;0.0;46.0;46.0;46.0;1000
Results_File_5_TOP_9.mat;Data[0].ModelsData[0].Model1[0].AirDensity;1.1299999952316284;1.1299999952316284;0.0;1.1299999952316284;1.1299999952316284;1.1299999952316284;1000
Results_File_5_TOP_9.mat;Data[0].RecordingStart;nan;nan;nan;nan;nan;nan;1
Results_File_5_TOP_9.mat;Data[0].TN;nan;nan;nan;nan;nan;nan;1
